X,Y,Z,R,G,B
231.87053328365164,-683.1385040361421,18.989497113050675,193,148,85
271.35764636931157,-694.5089903387288,54.24739386604591,176,117,65
535.5082303419424,-768.8007878118738,307.0422944179519,205,158,87
343.51542412143897,-714.7109256916647,117.13214033991139,216,173,97
257.3358811278865,-690.5479176605688,32.3871250256486,211,167,95
495.83751169663174,-757.5843161330673,263.57651722499065,212,169,99
432.3000790936689,-740.0601715878305,200.72190000385663,218,177,98
493.48072255639124,-757.0985775947747,259.7879198020985,206,161,91
493.48072255639124,-757.0985775947747,259.7879198020985,206,161,91
270.23594095228765,-692.8167903489602,45.52806808716318,212,169,95
651.460666682966,-800.6183252906692,413.4433477063968,199,150,88
281.24949524414035,-694.7301314220058,57.81032275419318,208,163,92
250.01773520373183,-685.0153470120814,26.27538253803735,212,169,97
598.7093263973303,-785.2065718342856,357.6602741189455,186,131,76
275.53078543514994,-693.7365728901013,46.03809987410273,210,168,94
435.54920221670324,-737.1357086426644,201.82075104573346,218,177,99
538.171428908017,-767.5970639112061,295.7061799357298,201,152,86
286.2537738208778,-694.6180185859826,57.057277740622624,209,163,92
346.8566961751952,-711.7090273502347,112.10119686459606,210,163,94
284.9979693370693,-694.4327691911883,51.388624921485615,181,123,69
359.2247496961181,-716.6035666313624,116.57716955128046,217,175,97
135.0156876093294,-616.1304250861829,0.9961235830878081,205,166,94
283.2571891756604,-693.4997843545673,46.34284534606289,207,165,93
-268.22719017867576,-360.92248045088286,-0.7204133092567417,188,142,78
-81.89279003438372,-478.66378482035645,-0.5314041044594262,204,165,95
363.16454610345767,-714.6027079727305,122.85013686722897,194,145,80
442.79162835339133,-737.4266517789727,198.11060374009094,189,137,77
614.5215251044932,-786.2483091632839,360.65618087816836,212,167,92
667.4916320094684,-800.8821678129054,411.46638919469797,210,164,94
276.0607874133745,-689.316692377482,37.72015319937961,203,158,92
283.902534449076,-690.7010192632204,45.88210014673842,206,163,92
252.0078892907759,-681.6855917462914,14.362481707029758,194,147,87
296.24838545439974,-695.1815327657324,53.51245797620402,181,122,69
366.5543080619304,-715.0470205253978,118.055767491527,211,173,99
315.74043050297865,-700.3104967421287,66.5325908570122,203,154,87
384.28261418229613,-718.973850742079,128.31701680315183,206,161,92
445.3637854872657,-733.1853206125179,192.54613635926188,209,163,95
524.8595890680306,-754.0994841477387,269.3412408846969,203,156,91
630.2234442477778,-784.400368696648,361.3330100392993,212,169,92
312.89714715630413,-694.5266535941315,53.85338150185848,183,124,68
388.838272177406,-716.7200040565534,122.74822924885271,202,156,87
281.6910183807825,-686.4800544204381,18.521232499688864,198,152,91
281.6910183807825,-686.4800544204381,18.521232499688864,198,152,91
